2.24E-02	5.10E-19							
1.64E-02	5.25E-19							
1.63E-02	5.28E-19							
2.06E-02	5.15E-19							
2.68E-02	4.88E-19							
3.23E-02	4.52E-19							
3.52E-02	4.11E-19							
3.49E-02	3.73E-19							
3.19E-02	3.42E-19							
2.75E-02	3.22E-19							
2.32E-02	3.13E-19							
2.03E-02	3.11E-19							
1.95E-02	3.14E-19							
2.06E-02	3.14E-19							
2.31E-02	3.09E-19							
2.60E-02	2.94E-19							
2.86E-02	2.71E-19							
3.01E-02	2.41E-19							
3.04E-02	2.06E-19							
2.97E-02	1.72E-19							
2.83E-02	1.41E-19							
2.68E-02	1.16E-19							
2.56E-02	9.94E-20							
2.51E-02	9.02E-20							
2.54E-02	8.72E-20							
2.63E-02	8.84E-20							
2.78E-02	9.14E-20							
2.93E-02	9.42E-20							
3.07E-02	9.56E-20							
3.18E-02	9.50E-20							
3.24E-02	9.28E-20							
3.25E-02	8.97E-20							
3.22E-02	8.66E-20							
3.17E-02	8.45E-20							
3.12E-02	8.37E-20							
3.07E-02	8.45E-20							
3.03E-02	8.65E-20							
3.03E-02	8.90E-20							
3.04E-02	9.13E-20							
3.07E-02	9.29E-20							
3.12E-02	9.32E-20							
3.16E-02	9.23E-20							
3.21E-02	9.05E-20							
3.24E-02	8.83E-20							
3.25E-02	8.63E-20							
3.25E-02	8.50E-20							
3.24E-02	8.49E-20							
3.21E-02	8.61E-20							
3.17E-02	8.83E-20							
3.13E-02	9.12E-20							
3.09E-02	9.43E-20							
3.05E-02	9.70E-20							
3.01E-02	9.88E-20							
2.99E-02	9.94E-20							
2.97E-02	9.87E-20							
2.96E-02	9.66E-20							
2.96E-02	9.35E-20							
2.97E-02	8.95E-20							
2.98E-02	8.52E-20							
3.00E-02	8.07E-20							
3.02E-02	7.66E-20							
3.05E-02	7.29E-20							
3.08E-02	6.99E-20							
3.10E-02	6.77E-20							
3.12E-02	6.64E-20							
3.14E-02	6.59E-20							
3.16E-02	6.60E-20							
3.17E-02	6.68E-20							
3.17E-02	6.79E-20							
3.18E-02	6.92E-20							
3.17E-02	7.03E-20							
3.17E-02	7.11E-20							
3.16E-02	7.11E-20							
3.15E-02	7.02E-20							
3.13E-02	6.83E-20							
3.12E-02	6.52E-20							
3.11E-02	6.11E-20							
3.10E-02	5.60E-20							
3.09E-02	5.04E-20							
3.08E-02	4.45E-20							
3.08E-02	3.86E-20							
3.08E-02	3.32E-20							
3.08E-02	2.86E-20							
3.09E-02	2.52E-20							
3.10E-02	2.32E-20							
3.11E-02	2.29E-20							
3.12E-02	2.47E-20							
3.12E-02	2.87E-20							
3.13E-02	3.52E-20							
3.13E-02	4.43E-20							
3.13E-02	5.61E-20							
3.13E-02	7.05E-20							
3.12E-02	8.74E-20							
3.12E-02	1.07E-19							
3.11E-02	1.28E-19							
3.10E-02	1.50E-19							
3.10E-02	1.75E-19							
3.09E-02	2.01E-19							
3.09E-02	2.29E-19							
3.10E-02	2.58E-19							
3.10E-02	2.88E-19							
3.11E-02	3.18E-19							
3.12E-02	3.49E-19							
3.13E-02	3.78E-19							
3.14E-02	4.04E-19							
3.15E-02	4.27E-19							
3.16E-02	4.45E-19							
3.16E-02	4.57E-19							
3.16E-02	4.65E-19							
3.16E-02	4.69E-19							
3.15E-02	4.71E-19							
3.15E-02	4.73E-19							
3.14E-02	4.75E-19							
3.14E-02	4.79E-19							
3.13E-02	4.85E-19							
3.13E-02	4.92E-19							
3.13E-02	5.00E-19							
3.14E-02	5.06E-19							
3.14E-02	5.08E-19							
3.14E-02	5.06E-19							
3.15E-02	5.00E-19							
3.15E-02	4.88E-19							
3.15E-02	4.74E-19							
3.15E-02	4.57E-19							
3.14E-02	4.41E-19							
3.14E-02	4.24E-19							
3.13E-02	4.09E-19							
3.12E-02	3.93E-19							
3.11E-02	3.76E-19							
3.10E-02	3.56E-19							
3.10E-02	3.33E-19							
3.10E-02	3.06E-19							
3.10E-02	2.75E-19							
3.11E-02	2.42E-19							
3.13E-02	2.09E-19							
3.15E-02	1.78E-19							
3.16E-02	1.50E-19							
3.18E-02	1.27E-19							
3.19E-02	1.10E-19							
3.20E-02	9.95E-20							
3.20E-02	9.38E-20							
3.20E-02	9.19E-20							
3.19E-02	9.16E-20							
3.17E-02	9.06E-20							
3.14E-02	8.69E-20							
3.12E-02	7.88E-20							
3.09E-02	6.61E-20							
3.06E-02	4.96E-20							
3.03E-02	3.16E-20							
3.02E-02	1.54E-20							
3.00E-02	4.06E-21							
3.00E-02	4.27E-27							
