3.144743800E-02	1.972899500E-08							
3.144238200E-02	3.259192300E-08							
3.143795200E-02	5.214437100E-08							
3.143578300E-02	7.523758500E-08							
3.143539400E-02	9.671252300E-08							
3.144031700E-02	1.077121200E-07							
3.145196800E-02	1.047622900E-07							
3.146774900E-02	8.977074700E-08							
3.148207100E-02	7.007222300E-08							
3.149252500E-02	5.145145900E-08							
3.149861600E-02	3.654539200E-08							
3.150113900E-02	2.564368900E-08							
3.150152500E-02	1.894688800E-08							
3.149989300E-02	1.682136100E-08							
3.149447100E-02	2.023990800E-08							
3.148516800E-02	3.128286100E-08							
3.147120100E-02	5.429851600E-08							
3.145570900E-02	9.393416900E-08							
3.144448000E-02	1.564337400E-07							
3.144110000E-02	2.449063000E-07							
3.145044700E-02	3.568887200E-07							
3.147538000E-02	4.821841200E-07							
3.151696400E-02	6.029257200E-07							
3.157157000E-02	6.989307100E-07							
3.163089000E-02	7.595351000E-07							
3.168342000E-02	7.892220700E-07							
3.171894300E-02	7.962079000E-07							
3.172857400E-02	7.888631500E-07							
3.171129100E-02	7.620331600E-07							
3.167038900E-02	7.082543700E-07							
3.161619500E-02	6.333296300E-07							
3.156153800E-02	5.558174500E-07							
3.151719800E-02	4.943796600E-07							
3.148695600E-02	4.592670900E-07							
3.147348900E-02	4.458432700E-07							
3.147209200E-02	4.430104700E-07							
3.147993700E-02	4.413543900E-07							
3.149315600E-02	4.308804800E-07							
3.150799300E-02	4.085644700E-07							
3.152408000E-02	3.779286700E-07							
3.153918800E-02	3.470502000E-07							
3.155326700E-02	3.247993800E-07							
3.156532500E-02	3.173306600E-07							
3.157704700E-02	3.252223100E-07							
3.158951000E-02	3.414816800E-07							
3.160001500E-02	3.541162900E-07							
3.160412800E-02	3.542724100E-07							
3.159590700E-02	3.362250200E-07							
3.156967400E-02	3.050144100E-07							
3.152707100E-02	2.689922700E-07							
3.147554700E-02	2.356934200E-07							
3.142392200E-02	2.063305900E-07							
3.137611600E-02	1.833856700E-07							
3.133430800E-02	1.669198200E-07							
3.130037100E-02	1.561554800E-07							
3.127518600E-02	1.485150000E-07							
3.125942000E-02	1.370853500E-07							
3.125153000E-02	1.178820300E-07							
3.124995600E-02	9.037725200E-08							
3.125239900E-02	5.960392100E-08							
3.125567100E-02	3.227398400E-08							
3.125787000E-02	1.311564300E-08							
3.125750100E-02	2.908342500E-09							
3.125473200E-02	1.581621100E-12							
3.124924700E-02	2.375672300E-09							
3.124160600E-02	8.766975100E-09							
3.123335800E-02	1.876783100E-08							
3.122512500E-02	3.179446200E-08							
3.121745500E-02	4.630212500E-08							
3.121155200E-02	5.979539800E-08							
3.120761800E-02	6.960699800E-08							
3.120631400E-02	7.385140000E-08							
3.120769000E-02	7.247732600E-08							
3.121093600E-02	6.795336600E-08							
3.121520600E-02	6.239787500E-08							
3.121945100E-02	5.764120200E-08							
3.122162600E-02	5.571075800E-08							
3.122071100E-02	5.641305000E-08							
3.121552600E-02	5.963896800E-08							
3.120653500E-02	6.459101600E-08							
3.119534000E-02	6.870563200E-08							
3.118349100E-02	7.066141900E-08							
3.117312800E-02	6.922254600E-08							
3.116576600E-02	6.324964100E-08							
3.116165800E-02	5.437365400E-08							
3.116169000E-02	4.508671900E-08							
3.116591600E-02	3.862642400E-08							
3.117458900E-02	3.689263300E-08							
3.119043100E-02	3.939502400E-08							
3.121179700E-02	4.474057700E-08							
3.123912100E-02	4.977973400E-08							
3.127031000E-02	5.296040300E-08							
3.130328200E-02	5.360748200E-08							
3.133744700E-02	5.215751900E-08							
3.137120100E-02	4.992480600E-08							
3.140494500E-02	4.591068000E-08							
3.143579500E-02	3.997255600E-08							
3.146143000E-02	3.185750200E-08							
3.147828900E-02	2.137425400E-08							
3.148739600E-02	1.071255000E-08							
3.148904000E-02	3.671562700E-09							
3.148480500E-02	2.418776400E-09							
3.147455400E-02	6.509502300E-09							
3.145744200E-02	1.333086400E-08							
3.143284400E-02	2.101315700E-08							
3.140090600E-02	3.030294100E-08							
3.136165000E-02	4.248725000E-08							
3.131658700E-02	5.848480200E-08							
3.126938700E-02	7.683454700E-08							
3.122447700E-02	9.396207300E-08							
3.118813300E-02	1.059681300E-07							
3.116574900E-02	1.110059200E-07							
3.115875700E-02	1.086954600E-07							
3.116495800E-02	1.013983200E-07							
3.118041000E-02	9.422668500E-08							
3.119918800E-02	8.893576900E-08							
3.121570600E-02	8.282109800E-08							
3.122699100E-02	7.367667400E-08							
3.123213700E-02	6.303227100E-08							
3.123082300E-02	5.375574100E-08							
